,Upvotes,Tags,Setup,Punchline,Joke,Setup-Profanity,Punchline-Profanity,Profanity,Max-Profanity,Profanity-Tag
10708,8,,Where does a general keep his armies?,In his sleevies.,Where does a general keep his armies? In his sleevies.,0.011893458622830247,0.0363997148316473,0.011893458622830247,0.0363997148316473,punchline
31129,0,,Where does a general keep his armies?,In his sleevies.,Where does a general keep his armies? In his sleevies.,0.011893458622830247,0.0363997148316473,0.011893458622830247,0.0363997148316473,punchline
11445,7,,Where does Sean Connery sit?,In the toilet.,Where does Sean Connery sit? In the toilet.,0.09245458366963824,0.49464891371786157,0.37075679778467474,0.49464891371786157,punchline
31160,0,,Where does Sean Connery sit?,In the toilet.,Where does Sean Connery sit? In the toilet.,0.09245458366963824,0.49464891371786157,0.37075679778467474,0.49464891371786157,punchline
2791,76,,Where do you see yourself in 5 years?,"I don't know, I don't have 2020 vision.","Where do you see yourself in 5 years? I don't know, I don't have 2020 vision.",0.08172656953938973,0.06990709538601095,0.09003119176072323,0.09003119176072323,full
9160,11,,Where do you see yourself in 5 years?,"I don't know, I don't have 2020 vision.","Where do you see yourself in 5 years? I don't know, I don't have 2020 vision.",0.08172656953938973,0.06990709538601095,0.09003119176072323,0.09003119176072323,full
2133,109,,Where do you find a dog with no legs?,Right where you left it.,Where do you find a dog with no legs? Right where you left it.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
2705,80,,Where do you find a dog with no legs?,Right where you left it.,Where do you find a dog with no legs? Right where you left it.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
19113,2,,Where do you find a dog with no legs?,Right where you left it.,Where do you find a dog with no legs? Right where you left it.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
9574,10,,Where do you find a dog with no legs?,Right where you left him.,Where do you find a dog with no legs? Right where you left him.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
10705,8,,Where do you find a dog with no legs?,Right where you left him.,Where do you find a dog with no legs? Right where you left him.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
12398,6,,Where do you find a dog with no legs?,Right where you left him.,Where do you find a dog with no legs? Right where you left him.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
16690,3,,Where do you find a dog with no legs?,Right where you left him.,Where do you find a dog with no legs? Right where you left him.,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
11444,7,,Where do you find a dog with no legs?,Right where you left him!,Where do you find a dog with no legs? Right where you left him!,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
22388,1,,Where do you find a dog with no legs?,Right where you left him!,Where do you find a dog with no legs? Right where you left him!,0.5166701690746353,0.014211101133248694,0.28666681929907234,0.5166701690746353,setup
19084,2,,Where did Napoleon keep his armies?,In his sleevies.,Where did Napoleon keep his armies? In his sleevies.,0.009668877721930211,0.0363997148316473,0.009668877721930211,0.0363997148316473,punchline
22359,1,,Where did Napoleon keep his armies?,In his sleevies.,Where did Napoleon keep his armies? In his sleevies.,0.009668877721930211,0.0363997148316473,0.009668877721930211,0.0363997148316473,punchline
31035,0,,Where did Napoleon keep his armies?,In his sleevies.,Where did Napoleon keep his armies? In his sleevies.,0.009668877721930211,0.0363997148316473,0.009668877721930211,0.0363997148316473,punchline
14920,4,,Where did Napoleon keep his armies?,In his sleevies,Where did Napoleon keep his armies? In his sleevies,0.009668877721930211,0.0363997148316473,0.009668877721930211,0.0363997148316473,punchline
31033,0,,Where did Napoleon keep his armies?,In his sleevies,Where did Napoleon keep his armies? In his sleevies,0.009668877721930211,0.0363997148316473,0.009668877721930211,0.0363997148316473,punchline
11438,7,,Where are new Starcraft players born?,In the noobula,Where are new Starcraft players born? In the noobula,0.016604470533454048,0.0363997148316473,0.016604470533454048,0.0363997148316473,punchline
13495,5,,Where are new Starcraft players born?,In the noobula,Where are new Starcraft players born? In the noobula,0.016604470533454048,0.0363997148316473,0.016604470533454048,0.0363997148316473,punchline
31011,0,,When's a door not a door?,When it's ajar.,When's a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
31012,0,,When's a door not a door?,When it's ajar.,When's a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
5154,30,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
5604,26,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
6888,18,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
12387,6,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
14911,4,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
22341,1,,When is a door not a door?,When it's ajar.,When is a door not a door? When it's ajar.,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
10696,8,,When is a door not a door?,When it's ajar!,When is a door not a door? When it's ajar!,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
30987,0,,When is a door not a door?,When it's ajar!,When is a door not a door? When it's ajar!,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
30988,0,,When is a door not a door?,When it's ajar!,When is a door not a door? When it's ajar!,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
30990,0,,When is a door not a door?,When it's ajar!,When is a door not a door? When it's ajar!,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
16661,3,,When is a door not a door?,When it's ajar,When is a door not a door? When it's ajar,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
22342,1,,When is a door not a door?,When it's ajar,When is a door not a door? When it's ajar,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
30986,0,,When is a door not a door?,When it's ajar,When is a door not a door? When it's ajar,0.08671027120278614,0.0363997148316473,0.08671027120278614,0.08671027120278614,full
9157,11,,When is a door not a door?,When it's a jar.,When is a door not a door? When it's a jar.,0.08671027120278614,0.046583057034072096,0.08424764225204832,0.08671027120278614,setup
13493,5,,When is a door not a door?,When it's a jar.,When is a door not a door? When it's a jar.,0.08671027120278614,0.046583057034072096,0.08424764225204832,0.08671027120278614,setup
1449,181,,When is a car not a car?,When it turns into a driveway,When is a car not a car? When it turns into a driveway,0.06691958580204908,0.01988579530383803,0.043976603239070086,0.06691958580204908,setup
30985,0,,When is a car not a car?,When it turns into a driveway,When is a car not a car? When it turns into a driveway,0.06691958580204908,0.01988579530383803,0.043976603239070086,0.06691958580204908,setup
5478,27,,When does a Smurf pull his pants down?,Once in a blue moon.,When does a Smurf pull his pants down? Once in a blue moon.,0.345681839626919,0.029526415069465413,0.19546639334535623,0.345681839626919,setup
9571,10,,When does a Smurf pull his pants down?,Once in a blue moon.,When does a Smurf pull his pants down? Once in a blue moon.,0.345681839626919,0.029526415069465413,0.19546639334535623,0.345681839626919,setup
12383,6,,When can women make you a millionaire?,When you're a billionaire.,When can women make you a millionaire? When you're a billionaire.,0.2019541627779089,0.0363997148316473,0.2019541627779089,0.2019541627779089,full
30966,0,,When can women make you a millionaire?,When you're a billionaire.,When can women make you a millionaire? When you're a billionaire.,0.2019541627779089,0.0363997148316473,0.2019541627779089,0.2019541627779089,full
11431,7,,Whats the hardest part about eating a vegetable?,The wheelchair.,Whats the hardest part about eating a vegetable? The wheelchair.,0.028447572808405236,0.0363997148316473,0.028447572808405236,0.0363997148316473,punchline
30935,0,,Whats the hardest part about eating a vegetable?,The wheelchair.,Whats the hardest part about eating a vegetable? The wheelchair.,0.028447572808405236,0.0363997148316473,0.028447572808405236,0.0363997148316473,punchline
5850,24,,Whats long and black?,The unemployment line,Whats long and black? The unemployment line,0.1279180543883674,0.02503803924165162,0.06711172863275405,0.1279180543883674,setup
30827,0,,Whats long and black?,The unemployment line,Whats long and black? The unemployment line,0.1279180543883674,0.02503803924165162,0.06711172863275405,0.1279180543883674,setup
4108,43,,What's worse than lobsters on your piano?,Crabs on your organ,What's worse than lobsters on your piano? Crabs on your organ,0.03419504074074191,0.0920930265604822,0.05870755704668087,0.0920930265604822,punchline
5600,26,,What's worse than lobsters on your piano?,Crabs on your organ,What's worse than lobsters on your piano? Crabs on your organ,0.03419504074074191,0.0920930265604822,0.05870755704668087,0.0920930265604822,punchline
30777,0,,What's worse than getting pissed off?,Getting pissed on.,What's worse than getting pissed off? Getting pissed on.,0.4379252975125788,0.4642366698375162,0.48651719676726535,0.48651719676726535,full
30778,0,,What's worse than getting pissed off?,Getting pissed on.,What's worse than getting pissed off? Getting pissed on.,0.4379252975125788,0.4642366698375162,0.48651719676726535,0.48651719676726535,full
4932,32,,What's worse than finding a worm in your apple?,The Holocaust.,What's worse than finding a worm in your apple? The Holocaust.,0.16679422882128367,0.05153352682092157,0.1612869063821544,0.16679422882128367,setup
9564,10,,What's worse than finding a worm in your apple?,The Holocaust.,What's worse than finding a worm in your apple? The Holocaust.,0.16679422882128367,0.05153352682092157,0.1612869063821544,0.16679422882128367,setup
10089,9,,What's worse than finding a worm in your apple?,The Holocaust.,What's worse than finding a worm in your apple? The Holocaust.,0.16679422882128367,0.05153352682092157,0.1612869063821544,0.16679422882128367,setup
11425,7,,What's worse than finding a worm in your apple?,The Holocaust.,What's worse than finding a worm in your apple? The Holocaust.,0.16679422882128367,0.05153352682092157,0.1612869063821544,0.16679422882128367,setup
